face_landmarking_mem.committed_Committed_AS,face_landmarking_system.active_processes_active,face_landmarking_system.cpu_user,face_landmarking_system.file_nr_used_used,face_landmarking_system.processes_running,face_landmarking_system.ram_buffers,face_landmarking_system.ram_cached,face_landmarking_system.ram_free,face_landmarking_system.ram_used,Target
10394.551,1017.0,3.775168,9462,3,81.3125,2782.48,1731.902,2195.391,8
10392.828,1016.0,4.198153,9462,4,81.3125,2782.48,1734.605,2192.688,8
10395.676,1020.0,3.697479,9462,4,81.3125,2782.48,1738.391,2188.902,8
10392.906,1016.0,3.691275,9462,3,81.3125,2782.484,1736.668,2190.625,8
10392.781,1016.0,4.271357,9430,3,81.3125,2782.484,1735.891,2191.398,8
10392.793,1016.0,3.787879,9430,2,81.32031,2782.484,1734.309,2192.98,8
10392.805,1016.0,3.694374,9430,3,81.32031,2782.484,1734.34,2192.941,8
10392.805,1016.0,4.026846,9494,3,81.32031,2782.484,1735.082,2192.199,8
10392.809,1016.0,4.366079,9494,3,81.32031,2782.484,1732.508,2194.773,8
10392.84,1016.0,3.610411,9462,3,81.32031,2782.484,1733.246,2194.035,8
10392.84,1016.0,3.619529,9462,4,81.32812,2782.484,1730.75,2196.531,8
10394.676,1017.0,3.775168,9462,3,81.32812,2782.484,1731.902,2195.371,8
10392.844,1016.0,3.778338,9430,3,81.32812,2782.484,1730.863,2196.41,8
10642.395,1016.0,3.784693,9430,3,81.32812,2782.484,1732.215,2195.059,8
10392.844,1016.0,4.030227,9398,3,81.32812,2782.484,1733.449,2193.824,8
10394.516,1017.0,4.103853,9398,3,81.32812,2782.484,1733.828,2193.445,8
10392.797,1016.0,4.12111,9398,4,81.33594,2782.484,1730.562,2196.711,8
10394.52,1017.0,3.442485,9430,3,81.33594,2782.484,1731.07,2196.195,8
10392.805,1016.0,3.53238,9430,2,81.33594,2782.484,1731.176,2196.09,8
10392.805,1016.0,4.107293,9462,5,81.33594,2782.484,1732.918,2194.348,8
10392.809,1016.0,3.700589,9430,4,81.33594,2782.484,1731.473,2195.793,8
10392.812,1016.0,3.942953,9430,13,81.34375,2782.484,1734.113,2193.152,8
10392.812,1016.0,4.026846,9430,15,81.34375,2782.484,1736.414,2190.844,8
10396.816,1017.0,3.942953,9430,15,81.34375,2782.484,1734.445,2192.812,8
10396.82,1017.0,3.875316,9430,15,81.34375,2782.484,1734.203,2193.055,8
10396.82,1017.0,3.772003,9398,15,81.34375,2782.484,1733.598,2193.66,8
10395.602,1017.0,3.952902,9398,16,81.35156,2782.484,1732.121,2195.137,8
10397.977,1017.0,4.198153,9398,15,81.35156,2782.484,1729.906,2197.344,8
10399.832,1018.0,4.11419,9430,15,81.35156,2782.484,1729.762,2197.488,8
10397.98,1017.0,4.278523,9430,15,81.35156,2782.484,1730.898,2196.352,8
10643.84,1016.0,3.694374,9398,17,81.35156,2782.484,1730.406,2196.844,8
10393.98,1016.0,3.694374,9366,16,81.35938,2782.484,1731.141,2196.109,8
10395.703,1017.0,3.703704,9366,17,81.35938,2782.496,1732.34,2194.902,8
10393.98,1016.0,3.60134,9366,15,81.35938,2782.496,1732.164,2195.066,8
10393.98,1016.0,3.956229,9366,17,81.35938,2782.496,1733.48,2193.75,8
10393.98,1016.0,4.020101,9430,15,81.35938,2782.496,1733.848,2193.383,8
10393.793,1016.0,3.865546,9430,16,81.35938,2782.496,1733.086,2194.145,8
10393.805,1016.0,3.619529,9430,16,81.36719,2782.496,1734.824,2192.406,8
10394.566,1018.0,4.117647,9462,17,81.36719,2782.496,1734.414,2192.809,8
10393.816,1016.0,3.76569,9462,17,81.36719,2782.496,1734.074,2193.148,8
10393.816,1016.0,3.959562,9462,8,81.36719,2782.496,1732.105,2195.117,8
10395.527,1017.0,3.942953,9462,20,81.36719,2782.496,1733.16,2194.062,8
10393.824,1016.0,4.117647,9462,12,81.375,2782.496,1732.582,2194.641,8
10395.676,1017.0,3.781513,9462,17,81.375,2782.496,1731.699,2195.516,8
10393.824,1016.0,3.459916,9462,19,81.375,2782.496,1730.59,2196.625,8
10395.676,1017.0,4.033613,9430,18,81.375,2782.496,1733.512,2193.703,8
10393.824,1016.0,3.688181,9430,12,81.375,2782.496,1732.941,2194.273,8
10646.613,1017.0,3.942953,9462,11,81.375,2782.496,1735.484,2191.73,8
10393.789,1016.0,4.205214,9494,5,81.38281,2782.496,1733.762,2193.453,8
10395.5,1016.0,4.278523,9494,17,81.38281,2782.496,1734.574,2192.633,8
10395.5,1016.0,3.613445,9494,8,81.38281,2782.496,1735.527,2191.68,8
10395.582,1016.0,3.865546,9494,15,81.38281,2782.496,1733.281,2193.926,8
10395.582,1016.0,3.784693,9494,8,81.38281,2782.496,1733.047,2194.16,8
10395.586,1016.0,4.215852,9462,7,81.38281,2782.496,1731.77,2195.438,8
10395.586,1013.0,3.53238,9462,11,81.39062,2782.48,1731.961,2195.246,8
10395.586,1013.0,4.198153,9430,7,81.39062,2782.48,1734.648,2192.566,8
10648.434,1014.0,3.703704,9430,7,81.39062,2782.48,1734.84,2192.375,8
10392.082,1013.0,3.529412,9430,6,81.39062,2782.48,1732.336,2194.879,8
10393.742,1014.0,3.706824,9430,5,81.39062,2782.48,1734.598,2192.617,8
10392.027,1013.0,4.02347,9430,5,81.39844,2782.48,1734.082,2193.133,8
10393.762,1014.0,4.2123,9430,17,81.39844,2782.484,1733.289,2193.918,8
10392.039,1013.0,4.191115,9462,3,81.39844,2782.488,1731.875,2195.328,8
10392.039,1013.0,4.282116,9462,3,81.39844,2782.488,1731.461,2195.738,8
10392.105,1013.0,3.454086,9462,4,81.39844,2782.488,1732.469,2194.73,8
10392.105,1013.0,4.117647,9462,5,81.40625,2782.488,1731.648,2195.551,8
10396.117,1014.0,3.862301,9462,2,81.40625,2782.488,1731.312,2195.879,8
10396.117,1014.0,3.709949,9462,2,81.40625,2782.488,1734.727,2192.465,8
10396.117,1014.0,3.862301,9462,3,81.40625,2782.488,1732.059,2195.133,8
10392.117,1013.0,3.862301,9494,3,81.40625,2782.488,1732.625,2194.566,8
10393.375,1014.0,3.53238,9462,4,81.40625,2782.488,1732.406,2194.785,8
10392.129,1013.0,3.781513,9462,3,81.41406,2782.488,1732.379,2194.812,8
10644.977,1016.0,3.697479,9462,6,81.41406,2782.488,1731.91,2195.273,8
10392.145,1013.0,4.12111,9462,5,81.41406,2782.488,1733.051,2194.133,8
10393.867,1014.0,5.926544,9494,5,81.41406,2782.488,1733.078,2194.105,8
10392.148,1013.0,8.670034,9494,5,81.41406,2782.488,1730.18,2197.004,8
10394.418,1014.0,8.808724999999999,9494,5,81.42188,2782.488,1732.008,2195.176,8
10392.695,1013.0,8.670034,9430,4,81.42188,2782.488,1732.727,2194.449,8
10392.695,1013.0,8.585859,9462,4,81.42188,2782.488,1733.383,2193.793,8
10392.715,1013.0,8.494533,9462,4,81.42188,2782.488,1732.738,2194.438,8
10392.715,1013.0,8.739495999999999,9430,4,81.42188,2782.488,1733.105,2194.07,8
10392.59,1013.0,8.487395,9430,4,81.42969,2782.488,1731.52,2195.656,8
10392.676,1013.0,9.59596,9462,2,81.42969,2782.488,1729.684,2197.484,8
10392.676,1013.0,7.239057,9462,4,81.42969,2782.488,1729.93,2197.238,8
10392.676,1013.0,5.45302,9462,4,81.42969,2782.488,1733.773,2193.395,8
10394.402,1014.0,8.487395,9462,6,81.42969,2782.488,1733.727,2193.441,8
10392.695,1013.0,9.288703,9462,4,81.4375,2782.488,1735.398,2191.77,8
10394.422,1014.0,8.991597,9462,5,81.4375,2782.488,1734.582,2192.578,8
10392.703,1013.0,8.97651,9494,5,81.4375,2782.488,1737.969,2189.191,8
10394.555,1014.0,8.999159,9430,5,81.4375,2782.488,1736.227,2190.934,8
10392.703,1013.0,8.937605,9462,4,81.4375,2782.488,1737.922,2189.238,8
10392.703,1013.0,8.571429,9462,4,81.44531,2782.492,1738.098,2189.062,8
10392.641,1013.0,8.340354,9462,4,81.44531,2782.492,1740.867,2186.281,8
10392.648,1013.0,9.690894,9462,4,81.44531,2782.492,1740.082,2187.066,8
10392.66,1013.0,8.823529,9462,3,81.44531,2782.492,1739.09,2188.059,8
10392.66,1013.0,8.501684000000001,9462,4,81.44531,2782.492,1739.461,2187.688,8
10392.668,1013.0,8.600337,9430,4,81.45312,2782.492,1738.824,2188.324,8
10392.668,1013.0,8.915055,9462,4,81.45312,2782.492,1737.441,2189.699,8
10394.375,1014.0,7.588533,9494,5,81.45312,2782.492,1734.465,2192.676,8
10392.672,1013.0,9.539749,9494,4,81.45312,2782.492,1737.375,2189.766,8
10394.395,1014.0,9.312081,9462,5,81.45312,2782.492,1737.121,2190.02,8
10392.672,1013.0,8.768971,9462,4,81.45312,2782.492,1739.621,2187.52,8
10394.605,1014.0,9.182814,9462,5,81.46094,2782.492,1738.289,2188.852,8
10392.824,1013.0,9.924306,9494,5,81.46094,2782.492,1738.871,2188.262,8
10392.832,1013.0,9.06801,9494,4,81.46094,2782.492,1737.211,2189.922,8
10392.832,1013.0,8.885163,9494,4,81.47656,2782.98,1739.145,2187.988,8
10392.84,1013.0,9.463987,9494,4,81.47656,2782.98,1734.652,2191.977,8
10392.84,1013.0,8.768971,9462,4,81.47656,2782.98,1734.578,2192.051,8
10392.844,1013.0,8.537616,9462,4,81.47656,2782.98,1732.609,2194.02,8
10392.844,1013.0,8.930076,9430,4,81.47656,2782.98,1734.547,2192.082,8
10392.844,1013.0,8.801341,9462,4,81.48438,2782.98,1738.266,2188.363,8
10394.555,1014.0,8.571429,9462,5,81.48438,2782.98,1738.473,2188.148,8
10392.852,1013.0,9.47192,9462,4,81.48438,2782.98,1735.035,2191.586,8
10394.703,1014.0,8.968986,9494,7,81.48438,2782.98,1733.652,2192.969,8
10392.789,1013.0,8.508846,9462,4,81.48438,2782.98,1733.996,2192.625,8
10394.668,1014.0,8.930076,9462,5,81.49219,2782.98,1739.074,2187.547,8
10392.816,1013.0,8.907563,9462,4,81.49219,2782.98,1737.887,2188.727,8
10392.816,1013.0,9.388097,9462,4,81.5,2782.98,1736.508,2190.105,8
10392.871,1013.0,8.655462,9494,6,81.5,2782.98,1735.277,2191.328,8
10392.875,1013.0,9.083263,9494,4,81.5,2782.98,1735.855,2190.75,8
10392.879,1013.0,8.84583,9462,4,81.5,2782.984,1735.492,2191.113,8
10392.879,1013.0,8.937605,9462,4,81.5,2782.984,1734.008,2192.594,8
10392.879,1013.0,8.389262,9462,4,81.50781,2782.984,1732.531,2194.07,8
10392.879,1013.0,8.619247,9462,3,81.50781,2782.984,1731.57,2195.023,8
10394.586,1014.0,8.739495999999999,9462,5,81.50781,2782.984,1732.398,2194.195,8
10392.758,1013.0,8.900084,9462,4,81.50781,2782.984,1732.969,2193.625,8
10394.5,1014.0,8.900084,9462,4,81.50781,2782.988,1733.395,2193.199,8
10392.785,1013.0,9.167368,9462,5,81.51562,2782.988,1731.902,2194.688,8
10394.637,1014.0,8.662742,9462,5,81.51562,2782.988,1731.59,2194.992,8
10392.801,1013.0,8.655462,9462,4,81.51562,2782.988,1732.285,2194.297,8
10396.848,1014.0,8.991597,9462,3,81.51562,2782.988,1730.824,2195.758,8
10396.852,1014.0,9.159664,9494,3,81.51562,2782.988,1731.215,2195.367,8
10396.855,1014.0,9.647651,9494,15,81.51562,2782.988,1731.004,2195.578,8
10392.855,1013.0,9.006734,9462,16,81.52344,2782.988,1733.102,2193.48,8
10392.855,1013.0,9.228188,9462,3,81.52344,2782.988,1732.809,2193.766,8
10392.855,1013.0,8.732158,9462,4,81.52344,2782.988,1735.32,2191.254,8
10392.797,1013.0,9.235936,9462,4,81.52344,2782.988,1735.09,2191.484,8
10394.512,1014.0,8.494533,9462,7,81.52344,2782.988,1732.59,2193.984,8
10392.805,1013.0,9.175084,9462,3,81.53125,2782.988,1730.621,2195.953,8
10396.055,1017.0,8.739495999999999,9462,5,81.53125,2782.988,1731.469,2195.098,8
10392.824,1013.0,8.900084,9494,3,81.53125,2782.988,1730.93,2195.637,8
10394.676,1014.0,8.655462,9462,4,81.53125,2782.988,1732.281,2194.285,8
10392.922,1013.0,8.410429,9430,2,81.53125,2782.988,1733.641,2192.926,8
10392.922,1013.0,9.579832,9430,2,81.53125,2782.988,1736.18,2190.387,8
10392.926,1013.0,8.97651,9430,4,81.53906,2782.988,1736.379,2190.188,8
10392.93,1013.0,8.930076,9430,2,81.53906,2782.988,1733.602,2192.957,8
10392.93,1013.0,8.578638,9430,3,81.53906,2782.988,1737.316,2189.242,8
10392.805,1013.0,8.991597,9462,3,81.53906,2782.988,1733.574,2192.984,8
10392.863,1013.0,9.243697,9462,3,81.53906,2782.988,1733.75,2192.809,8
10392.863,1013.0,9.495798,9462,2,81.54688,2782.992,1734.703,2191.855,8
10642.215,1013.0,8.724832,9462,3,81.54688,2782.992,1734.691,2191.855,8
10392.867,1013.0,9.296482,9462,2,81.54688,2782.992,1736.117,2190.43,8
10393.344,1014.0,8.4246,9462,3,81.54688,2782.992,1737.281,2189.266,8
10392.867,1013.0,9.006734,9430,2,81.54688,2782.992,1739.121,2187.426,8
10394.672,1015.0,8.907563,9430,3,81.54688,2782.992,1737.27,2189.277,8
10392.949,1016.0,10.420168,9462,2,81.55469,2782.992,1738.551,2187.996,8
10392.949,1014.0,9.014322,9430,2,81.55469,2782.992,1742.352,2184.188,8
10392.953,1014.0,9.251472,9398,2,81.55469,2782.992,1740.004,2186.535,8
10392.898,1014.0,8.984047,9398,2,81.55469,2782.992,1736.805,2189.734,8
10392.914,1016.0,10.15953,9398,2,81.55469,2782.992,1735.996,2190.543,8
10392.973,1014.0,8.991597,9430,2,81.55469,2782.992,1736.184,2190.355,8
10394.809,1015.0,8.900084,9430,3,81.5625,2782.992,1737.719,2188.82,8
10392.973,1014.0,9.159664,9398,3,81.5625,2782.992,1737.824,2188.707,8
10642.617,1014.0,8.732158,9398,4,81.5625,2782.992,1738.125,2188.406,8
10392.973,1014.0,9.159664,9398,2,81.5625,2782.992,1735.012,2191.52,8
10645.824,1015.0,9.41968,9398,3,81.5625,2782.992,1735.691,2190.84,8
10392.98,1014.0,8.564232,9430,2,81.5625,2782.992,1734.074,2192.457,8
10645.828,1015.0,8.677338,9398,5,81.57031,2782.992,1734.562,2191.969,8
10392.98,1014.0,8.158116,9430,2,81.57031,2782.992,1732.676,2193.848,8
10392.797,1014.0,8.670034,9430,2,81.57031,2782.992,1730.887,2195.637,8
10392.805,1014.0,8.564232,9462,3,81.57031,2782.992,1731.082,2195.441,8
10392.805,1014.0,8.84583,9462,2,81.57031,2782.992,1735.383,2191.141,8
10392.879,1014.0,8.571429,9462,2,81.57812,2782.992,1733.328,2193.195,8
10392.883,1013.0,9.251472,9430,2,81.57812,2782.93,1736.215,2190.301,8
10392.883,1013.0,8.662742,9398,2,81.57812,2782.93,1735.957,2190.621,8
10393.145,1013.0,8.97651,9398,3,81.57812,2782.93,1735.91,2190.668,8
10645.734,1013.0,8.151261,9398,3,81.57812,2782.93,1734.91,2191.668,8
10392.887,1012.0,8.991597,9398,2,81.57812,2782.93,1736.352,2190.227,8
10394.613,1013.0,9.26706,9398,4,81.58594,2782.934,1736.629,2189.949,8
10396.898,1013.0,8.695651999999999,9398,2,81.58594,2782.934,1735.438,2191.129,8
10398.559,1014.0,8.83095,9398,5,81.58594,2782.934,1734.027,2192.539,8
10396.859,1013.0,8.838384,9430,2,81.58594,2782.934,1735.945,2190.621,8
10392.863,1012.0,8.915055,9430,3,81.58594,2782.934,1735.359,2191.207,8
10392.863,1012.0,8.494533,9398,18,81.59375,2782.934,1734.426,2192.141,8
10392.863,1012.0,8.838384,9398,15,81.59375,2782.934,1734.133,2192.426,8
10392.863,1012.0,8.403361,9430,15,81.59375,2782.934,1734.816,2191.742,8
10392.863,1011.0,9.41968,9430,15,81.59375,2782.934,1734.527,2192.031,8
10394.707,1012.0,9.13663,9398,16,81.59375,2782.934,1735.945,2190.613,8
10392.871,1011.0,8.991597,9398,16,81.60156,2782.934,1736.387,2190.172,8
10554.125,1012.0,8.655462,9398,23,81.60156,2782.934,1735.688,2190.863,8
10396.941,1012.0,9.367089,9398,16,81.60156,2782.938,1734.754,2191.797,8
10649.668,1013.0,9.006734,9462,9,81.60156,2782.938,1734.613,2191.934,8
10392.828,1011.0,9.304275,9430,4,81.60156,2782.938,1734.469,2192.078,8
10394.562,1012.0,9.235936,9430,8,81.60938,2782.938,1733.18,2193.367,8
10392.84,1011.0,8.494533,9430,4,81.60938,2782.938,1733.25,2193.289,8
10392.84,1011.0,9.159664,9430,4,81.60938,2782.938,1733.266,2193.273,8
10392.902,1011.0,8.074012,9494,4,81.60938,2782.938,1734.305,2192.234,8
10392.902,1011.0,9.335576,9494,4,81.60938,2782.938,1733.258,2193.281,8
10392.906,1011.0,8.84583,9494,4,81.60938,2782.938,1734.258,2192.281,8
10392.906,1011.0,8.823529,9494,4,81.61719,2782.938,1734.344,2192.195,8
10392.906,1011.0,8.648195,9462,5,81.61719,2782.938,1734.082,2192.449,8
10392.906,1011.0,9.395973,9462,4,81.61719,2782.938,1732.305,2194.227,8
10394.629,1013.0,8.838384,9462,5,81.61719,2782.938,1731.891,2194.641,8
10392.922,1012.0,9.235936,9462,4,81.61719,2782.938,1732.559,2193.973,8
10394.773,1013.0,8.739495999999999,9462,6,81.625,2782.938,1732.621,2193.91,8
10392.934,1012.0,8.816121,9366,4,81.625,2782.938,1734.078,2192.445,8
10394.785,1013.0,8.585859,9366,5,81.625,2782.938,1734.797,2191.727,8
10392.934,1012.0,8.535565,9398,4,81.625,2782.941,1735.914,2190.609,8
10648.082,1018.0,8.838384,9398,9,81.625,2782.941,1735.039,2191.48,8
10392.938,1012.0,8.892617,9398,4,81.63281,2782.941,1735.715,2190.805,8
10392.938,1012.0,8.662742,9398,4,81.63281,2782.941,1734.629,2191.883,8
10392.941,1012.0,8.900084,9398,4,81.63281,2782.941,1732.719,2193.793,8
10392.879,1012.0,8.22838,9398,2,81.63281,2782.941,1732.453,2194.059,8
10392.902,1012.0,8.458961,9398,2,81.63281,2782.941,1729.641,2196.871,8
10392.918,1012.0,4.12111,9430,4,81.63281,2782.941,1728.746,2197.766,8
10392.918,1012.0,5.976431,9462,2,81.64062,2782.941,1728.191,2198.32,8
10392.918,1012.0,4.789916,9462,2,81.64062,2782.941,1729.152,2197.352,8
10394.625,1013.0,3.529412,9430,3,81.64062,2782.941,1731.316,2195.188,8
10396.93,1013.0,4.030227,9398,2,81.64062,2782.941,1732.254,2194.25,8
10398.652,1014.0,3.703704,9398,3,81.64062,2782.941,1731.352,2195.152,8
10396.949,1013.0,3.694374,9398,2,81.64844,2782.941,1729.949,2196.555,8
10394.801,1013.0,4.285714,9462,3,81.64844,2782.941,1729.812,2196.684,8
10392.949,1012.0,3.622578,9462,2,81.64844,2782.941,1729.883,2196.613,8
10393.754,1013.0,4.865772,9462,7,81.64844,2782.941,1731.691,2194.805,8
10392.898,1012.0,4.289319,9462,4,81.64844,2782.941,1730.461,2196.035,8
10392.898,1012.0,8.466052,9462,4,81.65625,2782.941,1728.539,2197.957,8
10392.91,1012.0,8.823529,9430,4,81.65625,2782.941,1729.895,2196.594,8
10392.91,1012.0,8.691983,9430,4,81.65625,2782.941,1728.93,2197.559,8
10392.91,1012.0,9.144295,9398,4,81.65625,2782.941,1733.391,2193.098,8
10392.93,1012.0,8.84583,9334,4,81.65625,2782.941,1732.406,2194.082,8
10392.93,1012.0,8.578638,9366,5,81.65625,2782.941,1729.098,2197.391,8
10392.93,1012.0,9.006734,9398,4,81.66406,2782.941,1731.012,2195.477,8
10645.777,1013.0,8.494533,9398,5,81.67188,2782.941,1732.93,2193.551,8
10392.93,1012.0,8.710218,9398,3,81.67188,2782.941,1731.398,2195.074,8
10394.652,1013.0,8.158116,9430,4,81.67188,2782.941,1733.68,2192.793,8
10392.961,1012.0,7.130872,9430,3,81.67188,2782.941,1733.156,2193.316,8
10394.684,1013.0,6.795302,9462,4,81.67188,2782.945,1733.309,2193.164,8
10392.961,1012.0,3.700589,9462,4,81.67188,2782.945,1730.848,2195.621,8
10392.961,1012.0,3.862301,9462,3,81.67969,2782.945,1736.938,2189.531,8
10392.961,1012.0,3.703704,9462,2,81.67969,2782.945,1734.953,2191.508,8
10392.902,1012.0,3.768844,9494,3,81.67969,2782.945,1736.625,2189.836,8
10392.926,1012.0,3.367003,9462,2,81.67969,2782.945,1736.59,2189.871,8
10392.926,1014.0,3.952902,9462,3,81.67969,2782.945,1732.383,2194.078,8
10392.926,1012.0,3.855826,9462,3,81.6875,2782.945,1732.691,2193.77,8
10392.984,1012.0,4.285714,9462,2,81.6875,2782.945,1731.871,2194.582,8
10394.633,1013.0,3.607383,9430,3,81.6875,2782.945,1732.562,2193.891,8
10392.809,1012.0,4.278523,9430,2,81.6875,2782.945,1731.238,2195.215,8
10645.668,1013.0,3.778338,9430,3,81.6875,2782.945,1732.012,2194.441,8
10392.828,1012.0,4.037006,9430,3,81.6875,2782.945,1730.254,2196.199,8
10394.551,1013.0,4.697987,9462,3,81.69531,2782.945,1731.426,2195.027,8
10392.891,1012.0,3.616484,9462,2,81.69531,2782.945,1728.789,2197.656,8
10394.742,1012.0,3.865546,9462,3,81.69531,2782.945,1729.535,2196.91,8
10392.891,1011.0,3.868797,9462,3,81.70312,2782.945,1732.055,2194.391,8
10495.688,1011.0,3.691275,9462,4,81.70312,2782.945,1731.285,2195.152,8
10392.891,1011.0,3.622578,9462,2,81.70312,2782.945,1731.984,2194.453,8
10392.891,1011.0,3.778338,9462,3,81.70312,2782.945,1734.047,2192.391,8
10392.969,1011.0,3.85906,9462,3,81.70312,2782.949,1732.66,2193.777,8
10392.91,1011.0,4.534005,9462,3,81.70312,2782.949,1731.109,2195.324,8
10392.91,1011.0,6.040268,9430,2,81.71094,2782.949,1729.387,2197.047,8
10392.918,1012.0,4.040404,9398,3,81.71094,2782.949,1729.734,2196.691,8
10392.918,1012.0,4.040404,9398,3,81.71094,2782.949,1729.238,2197.188,8
10392.918,1012.0,5.555556,9430,2,81.71094,2782.949,1729.555,2196.871,8
10398.633,1014.0,5.214466,9398,3,81.71094,2782.949,1731.809,2194.617,8
10396.926,1013.0,5.210084,9430,2,81.71875,2782.949,1731.879,2194.547,8
10398.648,1014.0,3.697479,9462,4,81.71875,2782.949,1731.145,2195.273,8
10392.945,1012.0,3.872054,9462,2,81.71875,2782.953,1730.07,2196.348,8
10394.734,1013.0,4.026846,9462,4,81.71875,2782.953,1731.004,2195.41,8
10392.895,1012.0,4.194631,9494,3,81.71875,2782.953,1730.984,2195.43,8
10645.777,1014.0,4.191115,9494,4,81.72656,2782.953,1731.352,2195.062,8
10392.93,1013.0,3.703704,9494,2,81.72656,2782.953,1729.629,2196.777,8
10392.93,1013.0,3.94958,9526,2,81.72656,2782.953,1729.531,2196.875,8
10392.934,1013.0,4.957983,9526,2,81.72656,2782.953,1729.75,2196.656,8
10392.934,1013.0,4.568528,9526,2,81.72656,2782.953,1729.379,2197.027,8
10392.934,1013.0,4.037006,9526,3,81.72656,2782.953,1731.219,2195.188,8
10392.934,1013.0,4.110738,9494,2,81.73438,2782.953,1730.383,2196.023,8
10394.281,1019.0,3.619529,9494,6,81.73438,2782.953,1729.82,2196.578,8
10392.934,1013.0,7.89916,9462,2,81.73438,2782.953,1730.043,2196.355,8
10394.641,1014.0,5.956376,9462,3,81.73438,2782.953,1728.719,2197.68,8
10392.945,1013.0,4.12111,9462,2,81.73438,2782.953,1725.797,2200.602,8
10394.797,1014.0,5.294118,9462,3,81.74219,2782.953,1731.914,2194.484,8
10392.977,1013.0,5.892256,9430,2,81.74219,2782.953,1729.996,2196.395,8
10394.832,1014.0,6.134454,9462,3,81.74219,2782.953,1729.219,2197.172,8
10392.98,1013.0,5.719092,9462,2,81.74219,2782.953,1730.195,2196.195,8
10645.828,1013.0,5.728728,9462,4,81.74219,2782.953,1728.785,2197.605,8
10392.98,1013.0,5.971405,9462,2,81.75,2782.953,1729.141,2197.25,8
10392.98,1014.0,8.347386,9462,2,81.75,2782.953,1727.672,2198.711,8
10392.98,1014.0,7.757167,9494,2,81.75,2782.953,1727.09,2199.293,8
10392.98,1014.0,9.327731,9494,3,81.75,2782.953,1728.352,2198.031,8
10392.855,1014.0,8.298407,9494,2,81.75,2782.953,1729.492,2196.891,8
10392.887,1014.0,5.986509,9494,2,81.75,2782.953,1729.086,2197.297,8
10394.594,1015.0,5.541562,9494,5,81.76172,2782.953,1730.684,2195.699,8
10392.887,1014.0,5.373636,9494,5,81.76172,2782.953,1729.109,2197.262,8
10394.746,1015.0,8.431703,9462,4,81.76172,2782.953,1733.535,2192.836,8
10396.895,1015.0,8.823529,9462,2,81.76172,2782.953,1734.211,2192.16,8
10398.875,1016.0,9.380235,9494,3,81.76172,2782.957,1734.254,2192.117,8
10396.898,1015.0,8.564232,9526,2,81.76953,2782.957,1733.484,2192.883,8
10641.848,1014.0,8.417508,9526,3,81.76953,2782.957,1731.301,2195.059,8
10392.898,1014.0,8.067227,9526,3,81.76953,2782.957,1731.906,2194.453,8
10392.898,1014.0,4.95382,9526,3,81.76953,2782.957,1732.012,2194.348,8
10392.773,1014.0,6.035205,9526,2,81.76953,2782.957,1730.785,2195.574,8
10392.781,1014.0,5.046257,9494,2,81.77734,2782.957,1733.473,2192.887,8
10392.82,1014.0,4.957983,9494,2,81.77734,2782.957,1731.586,2194.766,8
